codigo_municipio_pni,vacina,cobertura_ano_anterior,tendencia,num_ubs,num_postos_saude,pib_per_capita,meta,vacina_BCG,vacina_Hepatite B,vacina_Poliomielite (3ª dose),vacina_Tríplice viral (D1),probabilidade_risco,nascidos_vivos,indice_urgencia
251480,BCG,0.7073170731707317,-0.23862887277521438,3.0,0.0,13132.51245968924,0.9,True,False,False,False,0.9180754429716228,41.0,37.64109316183654
241100,Hepatite B,0.8095238095238095,-0.014005602240896309,2.0,1.0,15974.776049033477,0.95,False,True,False,False,0.8960707240683604,42.0,37.63497041087114
250590,Hepatite B,0.7857142857142857,0.042124542124542086,3.0,0.0,15291.2653603454,0.95,False,True,False,False,0.8957989502453527,42.0,37.623555910304816
210490,Poliomielite (3ª dose),1.1025641025641026,0.007326007326007522,8.0,11.0,10133.236151603498,0.95,False,False,True,False,0.4822741763708133,78.0,37.61738575692344
421920,Poliomielite (3ª dose),0.7391304347826086,-0.2068155111633374,2.0,0.0,64946.35643884311,0.95,False,False,True,False,0.5451706320794959,69.0,37.616773613485215
250360,Poliomielite (3ª dose),0.9431818181818182,-0.40530303030303017,5.0,0.0,12636.776734322932,0.95,False,False,True,False,0.42716475907571955,88.0,37.59049879866332
320160,Tríplice viral (D1),1.7860696517412935,-0.5220535975584266,11.0,1.0,24622.113773763565,0.95,False,False,False,True,0.09349991741087223,402.0,37.58696679917063
211105,Tríplice viral (D1),1.6099290780141844,0.4980409661260723,6.0,0.0,22872.071890145395,0.95,False,False,False,True,0.26653878970203226,141.0,37.58196934798655
314055,Poliomielite (3ª dose),0.9456521739130436,-0.3543478260869565,2.0,0.0,12362.15978928885,0.95,False,False,True,False,0.4084654680852467,92.0,37.5788230638427
420520,Hepatite B,0.9824561403508772,0.03330359797799587,2.0,0.0,51827.84032753327,0.95,False,True,False,False,0.6592752562360594,57.0,37.57868960545539
352660,Poliomielite (3ª dose),1.2191780821917808,0.1566780821917808,5.0,0.0,23692.093152977268,0.95,False,False,True,False,0.5147067914159142,73.0,37.57359577336174
230380,Hepatite B,1.4375,0.32038288288288297,14.0,6.0,13608.57500895095,0.95,False,True,False,False,0.19568980311159623,192.0,37.572442197426476
292090,BCG,1.09375,-0.14625,8.0,0.0,14273.257531010042,0.9,True,False,False,False,0.3913351734578412,96.0,37.568176651952754
220965,Hepatite B,1.0,0.3157894736842105,3.0,0.0,12243.718592964824,0.95,False,True,False,False,0.6260722941577824,60.0,37.56433764946694
354250,BCG,0.35,-0.2690476190476191,4.0,0.0,35322.89219524928,0.9,True,False,False,False,0.9375724100251754,40.0,37.50289640100702
431160,BCG,0.9272727272727272,-0.07272727272727275,3.0,0.0,31911.943108136373,0.9,True,False,False,False,0.681684317280374,55.0,37.492637450420574
210470,Poliomielite (3ª dose),0.7840909090909091,-0.8365987460815046,3.0,3.0,11105.097127677238,0.95,False,False,True,False,0.42592761233757637,88.0,37.481629885706724
500070,Tríplice viral (D1),1.469387755102041,-0.08372579801151225,10.0,4.0,32505.63987724973,0.95,False,False,False,True,0.1274785393383345,294.0,37.478690565470345
412788,Poliomielite (3ª dose),0.9878048780487804,-0.02081581160639201,3.0,0.0,22908.345393150023,0.95,False,False,True,False,0.457035786125269,82.0,37.47693446227206
432230,Hepatite B,1.027027027027027,-0.2348777348777351,2.0,6.0,44841.08573478417,0.95,False,True,False,False,0.5064130273551285,74.0,37.47456402427951
354050,BCG,1.011494252873563,-0.041697236488138945,0.0,3.0,29585.68558032724,0.9,True,False,False,False,0.43066895453547327,87.0,37.46819904458617
241360,Hepatite B,0.9387755102040816,-0.16122448979591852,4.0,3.0,17654.455986878074,0.95,False,True,False,False,0.7645368051902941,49.0,37.46230345432441
312810,Tríplice viral (D1),1.036764705882353,-0.034663865546218364,7.0,0.0,36292.62271275051,0.95,False,False,False,True,0.2753051390769075,136.0,37.44149891445942
355635,Tríplice viral (D1),1.0,-0.23703703703703694,3.0,2.0,21119.86301369863,0.95,False,False,False,True,0.273207100460259,137.0,37.42937276305548
313400,Tríplice viral (D1),1.1383647798742138,-0.2761089043363125,6.0,0.0,20633.90323754092,0.95,False,False,False,True,0.2353404738412992,159.0,37.41913534076657
251560,Hepatite B,0.5897435897435898,-0.2102564102564103,2.0,4.0,15354.557207498385,0.95,False,True,False,False,0.9590312245462578,39.0,37.40221775730405
220930,Poliomielite (3ª dose),0.9166666666666666,0.02777777777777779,1.0,7.0,16432.721139430283,0.95,False,False,True,False,0.6231960119411944,60.0,37.391760716471666
314100,Tríplice viral (D1),1.0135135135135136,-0.07803578226113439,5.0,4.0,19030.48679182589,0.95,False,False,False,True,0.2526197890549111,148.0,37.38772878012684
520760,BCG,0.782608695652174,-0.009844134536505345,1.0,3.0,42336.05581078782,0.9,True,False,False,False,0.8125903632237204,46.0,37.379156708291134
431930,BCG,0.95,0.04999999999999993,2.0,3.0,36726.479644201165,0.9,True,False,False,False,0.6229663385043425,60.0,37.37798031026055
412535,Poliomielite (3ª dose),1.0952380952380951,0.23608316566063037,2.0,0.0,28172.20172201722,0.95,False,False,True,False,0.5932346227939975,63.0,37.37378123602184
410790,Tríplice viral (D1),1.1728395061728396,-0.16758602574205406,4.0,0.0,34828.83916618856,0.95,False,False,False,True,0.23068599039033355,162.0,37.37113044323404
251560,BCG,0.4615384615384615,-0.33846153846153854,2.0,4.0,15354.557207498385,0.9,True,False,False,False,0.9579511211314147,39.0,37.36009372412517
291845,Poliomielite (3ª dose),1.4025974025974026,0.11976911976911975,5.0,1.0,15787.05334023822,0.95,False,False,True,False,0.48518780814001966,77.0,37.35946122678151
420243,BCG,0.024390243902439,0.0,1.0,1.0,41275.67567567567,0.9,True,False,False,False,0.9109975490160898,41.0,37.35089950965968
420980,BCG,0.75,-0.07857142857142863,2.0,1.0,50937.53753753754,0.9,True,False,False,False,0.8488719664292865,44.0,37.350366522888606
170560,Hepatite B,0.9166666666666666,-0.15000000000000024,2.0,0.0,22889.889374839207,0.95,False,True,False,False,0.7780810741617659,48.0,37.34789155976476
251640,Poliomielite (3ª dose),1.1971830985915493,0.2471830985915493,4.0,4.0,13317.103620474409,0.95,False,False,True,False,0.5257603174024498,71.0,37.328982535573935
510895,Tríplice viral (D1),0.9,-0.6438596491228069,3.0,1.0,53163.83976903645,0.95,False,False,False,True,0.24883881905679753,150.0,37.32582285851963
170510,Hepatite B,0.8936170212765957,0.4453411592076302,1.0,0.0,49848.25152390119,0.95,False,True,False,False,0.7940113280571272,47.0,37.318532418684974
352990,Tríplice viral (D1),1.2448979591836735,-0.6295790282640252,10.0,0.0,30228.37276990244,0.95,False,False,False,True,0.1523189836500345,245.0,37.31815099425845
351940,Tríplice viral (D1),0.7768595041322314,-0.6898071625344352,3.0,1.0,35772.28400342173,0.95,False,False,False,True,0.30835946089192734,121.0,37.31149476792321
350945,Poliomielite (3ª dose),1.0655737704918034,0.11034988989478856,1.0,2.0,35511.58884783339,0.95,False,False,True,False,0.611612106766149,61.0,37.308338512735084
120038,Tríplice viral (D1),1.7209302325581397,0.1896802325581397,8.0,0.0,46184.66183574879,0.95,False,False,False,True,0.17349117143384188,215.0,37.300601858276
353230,BCG,0.7560975609756098,-0.22306910569105687,4.0,0.0,22778.2540362909,0.9,True,False,False,False,0.9094931635386351,41.0,37.28921970508404
230790,Tríplice viral (D1),1.3333333333333333,0.2810457516339868,12.0,0.0,11568.50451779458,0.95,False,False,False,True,0.25345492568845496,147.0,37.25787407620288
354950,Tríplice viral (D1),0.6428571428571429,-0.7368896925858951,5.0,0.0,44062.6803042224,0.95,False,False,False,True,0.4432658089906928,84.0,37.23432795521819
220525,Hepatite B,0.1282051282051282,-0.03308519437551691,3.0,6.0,12314.832535885169,0.95,False,True,False,False,0.9542541667808899,39.0,37.21591250445471
355050,Poliomielite (3ª dose),0.84,-0.5599999999999999,4.0,0.0,54584.4533739781,0.95,False,False,True,False,0.49604728477874793,75.0,37.20354635840609
412620,Poliomielite (3ª dose),0.8352941176470589,-0.6435791217895607,1.0,2.0,27337.266616878267,0.95,False,False,True,False,0.4376354643673623,85.0,37.199014471225794
260950,BCG,6.372937293729373,4.863562293729373,17.0,4.0,25355.22709475333,0.9,True,False,False,False,0.12275817277969933,303.0,37.1957263522489
313545,Hepatite B,1.0158730158730158,0.2945615404631797,5.0,2.0,14405.573770491805,0.95,False,True,False,False,0.5903149362506322,63.0,37.18984098378983
421430,Hepatite B,0.3076923076923077,-0.32193732193732194,1.0,1.0,69503.50716681915,0.95,False,True,False,False,0.9531005298548959,39.0,37.17092066434094
290265,Poliomielite (3ª dose),1.170940170940171,-0.2766788766788766,7.0,0.0,12717.929419635391,0.95,False,False,True,False,0.31765484902037,117.0,37.16561733538329
270340,Poliomielite (3ª dose),0.9882352941176472,-0.21658398299078663,3.0,5.0,15426.323037576234,0.95,False,False,True,False,0.437068145960342,85.0,37.15079240662907
312500,BCG,0.8444444444444444,-0.012698412698412653,2.0,1.0,18471.225806451614,0.9,True,False,False,False,0.8254879403521497,45.0,37.146957315846734
170105,Hepatite B,0.4358974358974359,-0.23910256410256414,2.0,0.0,18926.63421418637,0.95,False,True,False,False,0.9523136643050782,39.0,37.14023290789805
221065,Poliomielite (3ª dose),0.8823529411764706,-0.248081841432225,4.0,1.0,10254.334038054967,0.95,False,False,True,False,0.43692262540791726,85.0,37.13842315967297
431770,Tríplice viral (D1),1.2083333333333333,0.20833333333333326,5.0,5.0,42070.19417475728,0.95,False,False,False,True,0.3867883216789301,96.0,37.131678881177294
421225,Tríplice viral (D1),1.0604026845637584,-0.06368490667711768,4.0,1.0,23411.180894781734,0.95,False,False,False,True,0.24918006756706648,149.0,37.12783006749291
315740,Hepatite B,0.0256410256410256,-0.0600732600732601,2.0,4.0,19330.40873100792,0.95,False,True,False,False,0.9518139605876265,39.0,37.12074446291743
354450,BCG,0.4,-0.43999999999999995,2.0,0.0,51234.54213409861,0.9,True,False,False,False,0.9279237776906283,40.0,37.116951107625134
510757,Hepatite B,0.1794871794871795,-0.1705128205128205,2.0,0.0,38714.40798858773,0.95,False,True,False,False,0.9516263326220052,39.0,37.1134269722582
351890,BCG,0.55,-0.32096774193548383,2.0,0.0,28298.63400847857,0.9,True,False,False,False,0.9278257735747153,40.0,37.113030942988615
521405,Hepatite B,1.0533333333333332,-0.12577114427860714,1.0,0.0,51685.24802068186,0.95,False,True,False,False,0.49450506217279894,75.0,37.08787966295992
410920,Hepatite B,0.725,-0.23152173913043483,3.0,0.0,40499.36815501264,0.95,False,True,False,False,0.9270549478561224,40.0,37.082197914244894
432100,Tríplice viral (D1),1.330188679245283,0.4483704974271012,4.0,1.0,55150.01888217522,0.95,False,False,False,True,0.34977534224869666,106.0,37.076186278361845
170110,Poliomielite (3ª dose),1.0126582278481011,-0.21122236916682424,2.0,0.0,58329.28336079077,0.95,False,False,True,False,0.4692279313285521,79.0,37.069006574955615
430543,Hepatite B,0.1794871794871795,-0.30536130536130535,2.0,0.0,83417.43851804535,0.95,False,True,False,False,0.9504430716839911,39.0,37.06727979567565
250933,Poliomielite (3ª dose),1.106060606060606,0.09236197592361961,5.0,0.0,17681.251367315686,0.95,False,False,True,False,0.5615228502414067,66.0,37.06050811593284
350370,Poliomielite (3ª dose),0.7049180327868853,-0.05978784956605587,3.0,0.0,164693.76479873716,0.95,False,False,True,False,0.6075449544255257,61.0,37.06024221995707
210312,Poliomielite (3ª dose),0.9775280898876404,-0.13031504736726163,4.0,6.0,9748.23794756132,0.95,False,False,True,False,0.41638545924582715,89.0,37.05830587287862
421030,BCG,1.0898876404494382,0.13866812825431618,1.0,3.0,56189.76430976431,0.9,True,False,False,False,0.4162553248200234,89.0,37.04672390898209
431420,Poliomielite (3ª dose),1.1451612903225807,0.09598096245372845,2.0,1.0,32391.10101549973,0.95,False,False,True,False,0.5973491103850058,62.0,37.03564484387036
411885,Poliomielite (3ª dose),1.0476190476190477,-0.14329004329004325,3.0,1.0,49373.7654750313,0.95,False,False,True,False,0.440885049965997,84.0,37.034344197143746
320180,Poliomielite (3ª dose),0.6351351351351351,-0.8303821062441754,3.0,0.0,20058.626795199685,0.95,False,False,True,False,0.5004411658148374,74.0,37.032646270297974
410305,Tríplice viral (D1),0.9618320610687024,-0.32540198148448896,6.0,0.0,28071.30237253912,0.95,False,False,False,True,0.2826414145701328,131.0,37.026025308687394
251335,Hepatite B,0.2307692307692307,-0.061913696060037576,2.0,0.0,12400.061977068484,0.95,False,True,False,False,0.9489906536548786,39.0,37.01063549254027
240730,Poliomielite (3ª dose),0.8227848101265823,-0.14822968262704084,3.0,1.0,12813.7031408308,0.95,False,False,True,False,0.46839363535157225,79.0,37.003097192774206
240790,Hepatite B,0.1025641025641025,-0.1947331947331948,1.0,2.0,20176.62565905097,0.95,False,True,False,False,0.9486525849970853,39.0,36.99745081488633
292280,Tríplice viral (D1),0.7372881355932204,-0.6677751555460201,7.0,0.0,11547.557840616966,0.95,False,False,False,True,0.31352101346779365,118.0,36.995479589199654
231040,BCG,1.24468085106383,0.17388439088683882,6.0,0.0,13246.629429892142,0.9,True,False,False,False,0.3935255864819668,94.0,36.99140512930488
210650,Tríplice viral (D1),1.661710037174721,0.3410751165398005,13.0,0.0,10553.417445765635,0.95,False,False,False,True,0.1375003807086777,269.0,36.9876024106343
520810,Poliomielite (3ª dose),0.8360655737704918,0.08051001821493631,2.0,0.0,28652.36051502146,0.95,False,False,True,False,0.6063128969268353,61.0,36.985086712536955
250190,Tríplice viral (D1),2.23728813559322,1.047344001515008,8.0,7.0,16380.40363392476,0.95,False,False,False,True,0.20893741170523886,177.0,36.981921871827275
230990,Poliomielite (3ª dose),0.8048780487804879,-0.28887195121951215,4.0,1.0,13155.78947368421,0.95,False,False,True,False,0.4509357870857372,82.0,36.97673454103045
520590,Poliomielite (3ª dose),1.0602409638554218,-0.021950816966496145,2.0,0.0,118035.57398515932,0.95,False,False,True,False,0.4454531425601837,83.0,36.97261083249525
260820,Tríplice viral (D1),1.062111801242236,-0.12897100130553496,9.0,2.0,12396.638782123748,0.95,False,False,False,True,0.22960615084830993,161.0,36.9665902865779
291620,Poliomielite (3ª dose),0.8904109589041096,-0.4879674194742689,7.0,0.0,13123.682429165458,0.95,False,False,True,False,0.506355481921885,73.0,36.9639501802976
410190,Tríplice viral (D1),0.8671328671328671,-0.7345620481213702,3.0,3.0,46183.518156120896,0.95,False,False,False,True,0.25847643383137847,143.0,36.96213003788712
170105,BCG,0.4102564102564102,-0.3397435897435898,2.0,0.0,18926.63421418637,0.9,True,False,False,False,0.9477153444234935,39.0,36.960898432516245
431171,BCG,0.6585365853658537,-0.17125064867669948,5.0,2.0,83155.48022598871,0.9,True,False,False,False,0.901248161001175,41.0,36.95117460104817
130200,Tríplice viral (D1),1.4060913705583755,-1.3837175466390765,5.0,1.0,19342.353867348946,0.95,False,False,False,True,0.18756101573274908,197.0,36.94952009935157
412760,Tríplice viral (D1),1.3045454545454545,-1.0779682066567313,0.0,13.0,31449.69070994836,0.95,False,False,False,True,0.16792767358541813,220.0,36.94408818879199
420545,Tríplice viral (D1),1.59375,-0.24569954128440408,15.0,2.0,48548.37580732398,0.95,False,False,False,True,0.08242891355004638,448.0,36.92815327042078
292560,Poliomielite (3ª dose),1.0,0.0,8.0,9.0,11086.120290812954,0.95,False,False,True,False,0.29536903792751756,125.0,36.9211297409397
220045,Poliomielite (3ª dose),1.1142857142857143,0.010389610389610393,3.0,2.0,20497.557309282223,0.95,False,False,True,False,0.5272773830924309,70.0,36.90941681647016
420450,Tríplice viral (D1),2.0362694300518136,0.16510378588003438,6.0,0.0,69139.51660444096,0.95,False,False,False,True,0.19123331573973645,193.0,36.908029937769136
316450,Poliomielite (3ª dose),1.0,-0.05063291139240511,4.0,0.0,12513.146145450935,0.95,False,False,True,False,0.4291001673023079,86.0,36.902614387998476
290130,Tríplice viral (D1),0.9924812030075189,-0.1940859611715856,5.0,0.0,13639.755351681955,0.95,False,False,False,True,0.2774244683203017,133.0,36.89745428660013
270740,Tríplice viral (D1),1.0571428571428572,-0.19072039072039093,4.0,3.0,48585.04572350726,0.95,False,False,False,True,0.2635321961503419,140.0,36.894507461047866
251170,Poliomielite (3ª dose),0.8372093023255814,-0.480251015134736,3.0,3.0,12106.586601613812,0.95,False,False,True,False,0.42879860269979025,86.0,36.87667983218196
221062,BCG,0.8636363636363636,-0.21328671328671323,2.0,4.0,17981.57401623985,0.9,True,False,False,False,0.8378938289136754,44.0,36.86732847220171
171500,Hepatite B,0.8863636363636364,0.07386363636363635,2.0,1.0,32762.343842950624,0.95,False,True,False,False,0.8378780790452127,44.0,36.86663547798936
430905,Poliomielite (3ª dose),1.4366197183098592,0.38900067069081157,2.0,2.0,77744.71141290154,0.95,False,False,True,False,0.5192196080307887,71.0,36.864592170186
431415,Poliomielite (3ª dose),1.1612903225806452,0.03470804409963235,0.0,3.0,37761.59438455753,0.95,False,False,True,False,0.5945790828159153,62.0,36.86390313458675
317150,Hepatite B,0.7,0.17222222222222217,4.0,0.0,19092.16589861751,0.95,False,True,False,False,0.9215471684689466,40.0,36.86188673875786
355000,Tríplice viral (D1),1.1851851851851851,0.03518518518518521,4.0,0.0,24434.45874044694,0.95,False,False,False,True,0.341300509667698,108.0,36.86045504411138
411250,Tríplice viral (D1),0.9765625,-0.18737192622950816,2.0,6.0,35358.96367877374,0.95,False,False,False,True,0.28796440362343995,128.0,36.85944366380031
260415,Tríplice viral (D1),1.2435897435897436,0.05861864532384753,8.0,2.0,9688.517004704248,0.95,False,False,False,True,0.23615418971899346,156.0,36.84005359616298
220667,Poliomielite (3ª dose),0.976470588235294,-0.36136724960254396,6.0,0.0,11779.610894941634,0.95,False,False,True,False,0.4333822544755261,85.0,36.83749163041972
291845,Hepatite B,1.181818181818182,0.24242424242424265,5.0,1.0,15787.05334023822,0.95,False,True,False,False,0.47836276163212027,77.0,36.83393264567326
410750,Tríplice viral (D1),0.9152542372881356,-0.11177278973889138,6.0,0.0,56098.44226754457,0.95,False,False,False,True,0.31212705026278476,118.0,36.830991931008604
220525,BCG,0.1025641025641025,-0.058726220016542596,3.0,6.0,12314.832535885169,0.9,True,False,False,False,0.944381037980964,39.0,36.830860481257595
220400,BCG,0.9629629629629628,-0.1949317738791425,4.0,4.0,12695.005549389569,0.9,True,False,False,False,0.6819908980413938,54.0,36.82750849423527
292470,BCG,1.0823529411764703,-0.07427356484762604,7.0,2.0,10087.08479020979,0.9,True,False,False,False,0.43321821489609874,85.0,36.823548266168395
315080,Tríplice viral (D1),0.9791666666666666,-0.3978825136612022,1.0,11.0,14876.95381360912,0.95,False,False,False,True,0.25562102294204586,144.0,36.8094273036546
241000,Hepatite B,0.7804878048780488,0.03974706413730811,2.0,2.0,17048.903878583475,0.95,False,True,False,False,0.8977797472977764,41.0,36.80896963920883
311700,BCG,0.9649122807017544,-0.03508771929824561,5.0,1.0,12639.039039039038,0.9,True,False,False,False,0.6457193762350073,57.0,36.806004445395416
314437,Hepatite B,0.8048780487804879,-0.6362984218077474,1.0,0.0,26363.352272727272,0.95,False,True,False,False,0.8976364003025544,41.0,36.80309241240473
315050,Poliomielite (3ª dose),1.0384615384615383,-0.02106227106227121,3.0,0.0,36723.81174821908,0.95,False,False,True,False,0.4718184454418133,78.0,36.801838744461435
521350,Poliomielite (3ª dose),0.9285714285714286,-0.2668308702791462,3.0,0.0,21187.98565451285,0.95,False,False,True,False,0.43802283329546604,84.0,36.79391799681915
316340,Hepatite B,0.2307692307692307,0.05219780219780221,3.0,0.0,16182.913269088214,0.95,False,True,False,False,0.9429688898841095,39.0,36.77578670548027
315760,BCG,0.7906976744186046,0.001223990208078285,3.0,0.0,20121.23793299262,0.9,True,False,False,False,0.8551686848249755,43.0,36.77225344747395
310520,Hepatite B,0.8604651162790697,-0.014534883720930258,2.0,0.0,13987.97721999578,0.95,False,True,False,False,0.8550752569836085,43.0,36.768236050295165
291030,Hepatite B,1.0,0.08823529411764719,6.0,6.0,13336.321721311477,0.95,False,True,False,False,0.622529172804896,59.0,36.72922119548886
171575,Poliomielite (3ª dose),1.2702702702702702,0.020270270270270174,3.0,0.0,31315.555555555555,0.95,False,False,True,False,0.496311462177993,74.0,36.727048201171485
420515,BCG,0.2,0.0,2.0,0.0,50599.94500962332,0.9,True,False,False,False,0.9181289850512652,40.0,36.72515940205061
280690,Hepatite B,0.9148936170212766,-0.11736444749485242,2.0,2.0,18967.314215232807,0.95,False,True,False,False,0.7813578864415425,47.0,36.723820662752495
240790,BCG,0.1538461538461538,-0.11642411642411649,1.0,2.0,20176.62565905097,0.9,True,False,False,False,0.941492500607469,39.0,36.71820752369129
412290,Hepatite B,0.9636363636363636,-0.05223665223665219,2.0,1.0,23913.71340523883,0.95,False,True,False,False,0.6675874421819971,55.0,36.71730932000984
315330,BCG,0.7857142857142857,0.058441558441558406,3.0,0.0,14774.66623249756,0.9,True,False,False,False,0.8740960201707898,42.0,36.71203284717317
410275,Hepatite B,0.8604651162790697,-0.21453488372093021,1.0,3.0,31281.31977176879,0.95,False,True,False,False,0.8537493339105561,43.0,36.711221358153914
315725,BCG,1.3761467889908257,0.08202914193200206,2.0,0.0,18115.63017261764,0.9,True,False,False,False,0.33677844589190664,109.0,36.70885060221782
520552,Hepatite B,0.4358974358974359,0.0700437773608506,2.0,2.0,21686.600496277915,0.95,False,True,False,False,0.9411535304445661,39.0,36.704987687338075
250520,Tríplice viral (D1),1.4038461538461535,0.39450035945363027,2.0,6.0,13025.8543833581,0.95,False,False,False,True,0.35284956993806355,104.0,36.69635527355861
251335,BCG,0.1282051282051282,-0.04252657911194491,2.0,0.0,12400.061977068484,0.9,True,False,False,False,0.9408159663109457,39.0,36.69182268612688
241190,BCG,0.8478260869565217,0.07363253856942498,1.0,0.0,17869.983177120885,0.9,True,False,False,False,0.7975069629809702,46.0,36.68532029712463
291850,Tríplice viral (D1),1.1242937853107344,-0.1461143779545715,6.0,4.0,9284.45640210346,0.95,False,False,False,True,0.20724946318571444,177.0,36.683154983871454
410165,BCG,0.9,-0.20256410256410262,2.0,5.0,43743.97504961724,0.9,True,False,False,False,0.7336421742556074,50.0,36.68210871278037
293305,Poliomielite (3ª dose),1.0625,-0.5188953488372092,6.0,4.0,11022.463768115942,0.95,False,False,True,False,0.3274042814538718,112.0,36.66927952283364
410300,BCG,0.75,0.3457446808510639,1.0,2.0,75236.94602896007,0.9,True,False,False,False,0.8333602949161698,44.0,36.66785297631147
292145,Poliomielite (3ª dose),1.0,-0.2682926829268293,5.0,0.0,10093.452439383527,0.95,False,False,True,False,0.3630334508286676,101.0,36.66637853369543
291990,Poliomielite (3ª dose),0.9655172413793104,-0.20114942528735635,5.0,3.0,11159.316427783902,0.95,False,False,True,False,0.4212916125562636,87.0,36.652370292394934
280220,Poliomielite (3ª dose),0.9577464788732394,-0.08265756153080106,2.0,5.0,28344.267782426778,0.95,False,False,True,False,0.5162046893624281,71.0,36.6505329447324
310950,Tríplice viral (D1),0.8869565217391304,-0.2497956150130063,4.0,2.0,28070.11393514461,0.95,False,False,False,True,0.3186739470533684,115.0,36.64750391113736
150563,Tríplice viral (D1),1.8304093567251465,0.5539387684898525,7.0,5.0,28186.56483790524,0.95,False,False,False,True,0.21420034470224666,171.0,36.62825894408418
510835,BCG,0.65,-0.3142857142857144,4.0,1.0,28002.06611570248,0.9,True,False,False,False,0.9155832951780042,40.0,36.62333180712017
351120,Poliomielite (3ª dose),0.9344262295081968,0.16519546027742749,2.0,0.0,28123.09010424104,0.95,False,False,True,False,0.6001550253770596,61.0,36.60945654800064
251460,Hepatite B,0.7857142857142857,0.3571428571428572,2.0,0.0,12653.300431832202,0.95,False,True,False,False,0.8714029127167496,42.0,36.598922334103484
240700,Poliomielite (3ª dose),0.9367088607594936,-0.05124294646942207,3.0,4.0,12392.39250275634,0.95,False,False,True,False,0.4631730873654704,79.0,36.590673901872165
431695,Hepatite B,0.7906976744186046,0.11797040169133188,0.0,2.0,42823.50157728707,0.95,False,True,False,False,0.8506971220964968,43.0,36.579976250149365
430975,BCG,0.875,-0.2331081081081079,2.0,0.0,28260.718113612005,0.9,True,False,False,False,0.7615986404154061,48.0,36.55673473993949
293230,Tríplice viral (D1),1.0780141843971631,0.007501363884342638,8.0,0.0,16416.863427364235,0.95,False,False,False,True,0.25925466918762063,141.0,36.55490835545451
310300,BCG,1.0543478260869563,-0.13315217391304368,7.0,1.0,58081.24525436598,0.9,True,False,False,False,0.39716046947976513,92.0,36.53876319213839
250070,Tríplice viral (D1),1.1807909604519775,-0.44505937968407694,10.0,3.0,15924.070362948118,0.95,False,False,False,True,0.20637345724869807,177.0,36.528101933019556
412865,Poliomielite (3ª dose),1.018181818181818,0.08961038961038947,2.0,0.0,63389.92390448701,0.95,False,False,True,False,0.6639473976280894,55.0,36.51710686954492
353660,Poliomielite (3ª dose),0.8169014084507042,-0.3798199030247056,2.0,0.0,57587.2972972973,0.95,False,False,True,False,0.514314369269031,71.0,36.5163202181012
316340,BCG,0.4615384615384615,0.2115384615384615,3.0,0.0,16182.913269088214,0.9,True,False,False,False,0.9358776796359141,39.0,36.49922950580065
210905,BCG,0.8636363636363636,-0.11553030303030298,3.0,0.0,10710.278804165268,0.9,True,False,False,False,0.8293321663629574,44.0,36.490615319970125
500375,Tríplice viral (D1),1.0132450331125828,-0.3938978240302744,5.0,2.0,61882.31161075005,0.95,False,False,False,True,0.24162515544583743,151.0,36.48539847232145
353090,Hepatite B,0.7560975609756098,0.25609756097560976,2.0,0.0,48143.20257925846,0.95,False,True,False,False,0.889669453264686,41.0,36.47644758385213
291260,Hepatite B,0.8837209302325582,0.16943521594684385,2.0,0.0,13120.53691275168,0.95,False,True,False,False,0.8482839723544666,43.0,36.47621081124206
292980,Poliomielite (3ª dose),1.0396039603960396,-0.22413230334022405,5.0,0.0,11540.179423554113,0.95,False,False,True,False,0.36113098886710177,101.0,36.47422987557728
350930,Tríplice viral (D1),0.7578947368421053,-0.6706766917293233,4.0,0.0,30110.69747071061,0.95,False,False,False,True,0.3838067669369689,95.0,36.461642859012045
411155,Hepatite B,1.1142857142857143,0.2004926108374383,4.0,2.0,41052.5545308154,0.95,False,True,False,False,0.5208567074274809,70.0,36.45996951992366
312860,Poliomielite (3ª dose),0.958904109589041,-0.3744292237442922,3.0,1.0,136087.32222052303,0.95,False,False,True,False,0.4994237291795611,73.0,36.457932230107964
313870,Hepatite B,0.9818181818181818,-0.08068181818181819,3.0,0.0,29741.138560687432,0.95,False,True,False,False,0.6626715340284676,55.0,36.44693437156572
351990,Poliomielite (3ª dose),0.9855072463768116,-0.039809209319390804,4.0,0.0,66115.23822023888,0.95,False,False,True,False,0.5281712588197583,69.0,36.44381685856332
421920,BCG,0.9855072463768116,0.24226400313356844,2.0,0.0,64946.35643884311,0.9,True,False,False,False,0.5281472888549468,69.0,36.44216293099133
316670,BCG,1.0365853658536586,-0.3602400309717382,5.0,0.0,22908.84216589862,0.9,True,False,False,False,0.44430288075664204,82.0,36.43283622204465
313655,BCG,0.7804878048780488,-0.3716861081654297,4.0,0.0,26665.885660731023,0.9,True,False,False,False,0.8885440367542771,41.0,36.43030550692536
310220,BCG,0.9215686274509804,-0.35343137254901946,2.0,0.0,16336.85534591195,0.9,True,False,False,False,0.7140648011858961,51.0,36.4173048604807
316850,Tríplice viral (D1),0.8536585365853658,-0.35434146341463413,6.0,0.0,17955.120359037126,0.95,False,False,False,True,0.29598942417764823,123.0,36.40669917385073
314345,Tríplice viral (D1),0.9090909090909092,0.1114718614718615,5.0,1.0,15199.18699186992,0.95,False,False,False,True,0.41363175573726624,88.0,36.39959450487943
311240,Poliomielite (3ª dose),0.8831168831168831,-0.7418831168831169,3.0,0.0,35558.975921975005,0.95,False,False,True,False,0.47272039533952875,77.0,36.39947044114371
